Arc3,AssistPts,AtRim,Corner3,LongMidRange,ShortMidRange,source,target,value,Season,teamId,Team,sourceName,targetName
0,6,1,0,2,0,1506,2205,3,2006-07,1610612742,Mavericks,Austin Croshere,DeSagana Diop
0,2,1,0,0,0,1506,2788,1,2006-07,1610612742,Mavericks,Austin Croshere,DJ Mbenga
0,8,3,0,1,0,1533,2205,4,2006-07,1610612742,Mavericks,Anthony Johnson,DeSagana Diop
0,18,8,0,0,1,1717,2205,9,2006-07,1610612742,Mavericks,Dirk Nowitzki,DeSagana Diop
0,15,1,1,4,1,1761,2734,7,2006-07,1610612742,Mavericks,Greg Buckner,Devin Harris
0,16,7,0,0,1,1891,2205,8,2006-07,1610612742,Mavericks,Jason Terry,DeSagana Diop
0,86,22,0,17,4,1891,2734,43,2006-07,1610612742,Mavericks,Jason Terry,Devin Harris
0,2,1,0,0,0,1891,2788,1,2006-07,1610612742,Mavericks,Jason Terry,DJ Mbenga
0,4,1,0,0,1,1904,1506,2,2006-07,1610612742,Mavericks,Devean George,Austin Croshere
0,2,1,0,0,0,1904,1533,1,2006-07,1610612742,Mavericks,Devean George,Anthony Johnson
0,2,1,0,0,0,1904,2205,1,2006-07,1610612742,Mavericks,Devean George,DeSagana Diop
0,4,2,0,0,0,1904,2734,2,2006-07,1610612742,Mavericks,Devean George,Devin Harris
0,2,1,0,0,0,2205,1533,1,2006-07,1610612742,Mavericks,DeSagana Diop,Anthony Johnson
0,8,3,0,1,0,2205,1904,4,2006-07,1610612742,Mavericks,DeSagana Diop,Devean George
0,2,1,0,0,0,2572,2205,1,2006-07,1610612742,Mavericks,Josh Howard,DeSagana Diop
0,12,6,0,0,0,2734,2205,6,2006-07,1610612742,Mavericks,Devin Harris,DeSagana Diop
0,2,1,0,0,0,2734,2788,1,2006-07,1610612742,Mavericks,Devin Harris,DJ Mbenga
1,5,1,0,0,0,1761,200826,2,2006-07,1610612742,Mavericks,Greg Buckner,J.J. Barea
1,3,0,0,0,0,1891,200772,1,2006-07,1610612742,Mavericks,Jason Terry,Maurice Ager
1,3,0,0,0,0,1904,200826,1,2006-07,1610612742,Mavericks,Devean George,J.J. Barea
3,15,1,0,1,1,200826,1506,6,2006-07,1610612742,Mavericks,J.J. Barea,Austin Croshere
1,3,0,0,0,0,200826,1761,1,2006-07,1610612742,Mavericks,J.J. Barea,Greg Buckner
0,2,1,0,0,0,200826,788,1,2006-07,1610612742,Mavericks,J.J. Barea,Kevin Willis
1,7,1,0,1,0,2734,200826,3,2006-07,1610612742,Mavericks,Devin Harris,J.J. Barea
0,8,0,2,0,1,1506,1904,3,2006-07,1610612742,Mavericks,Austin Croshere,Devean George
0,6,2,0,0,1,1506,200822,3,2006-07,1610612742,Mavericks,Austin Croshere,Pops Mensah-Bonsu
0,6,2,0,1,0,1506,200826,3,2006-07,1610612742,Mavericks,Austin Croshere,J.J. Barea
0,3,0,1,0,0,1717,1506,1,2006-07,1610612742,Mavericks,Dirk Nowitzki,Austin Croshere
0,2,1,0,0,0,1761,200772,1,2006-07,1610612742,Mavericks,Greg Buckner,Maurice Ager
0,2,1,0,0,0,1761,200822,1,2006-07,1610612742,Mavericks,Greg Buckner,Pops Mensah-Bonsu
0,2,1,0,0,0,200772,1506,1,2006-07,1610612742,Mavericks,Maurice Ager,Austin Croshere
0,8,1,2,0,0,200826,1904,3,2006-07,1610612742,Mavericks,J.J. Barea,Devean George
0,10,2,0,1,2,200826,2205,5,2006-07,1610612742,Mavericks,J.J. Barea,DeSagana Diop
0,6,0,2,0,0,2572,1533,2,2006-07,1610612742,Mavericks,Josh Howard,Anthony Johnson
0,2,1,0,0,0,2734,200822,1,2006-07,1610612742,Mavericks,Devin Harris,Pops Mensah-Bonsu
1,3,0,0,0,0,200772,200826,1,2006-07,1610612742,Mavericks,Maurice Ager,J.J. Barea
1,5,0,0,1,0,200826,200772,2,2006-07,1610612742,Mavericks,J.J. Barea,Maurice Ager
0,6,0,2,0,0,200826,711,2,2006-07,1610612742,Mavericks,J.J. Barea,Jerry Stackhouse
0,2,1,0,0,0,200772,200822,1,2006-07,1610612742,Mavericks,Maurice Ager,Pops Mensah-Bonsu
0,6,3,0,0,0,200826,200822,3,2006-07,1610612742,Mavericks,J.J. Barea,Pops Mensah-Bonsu
0,2,0,0,1,0,788,1904,1,2006-07,1610612742,Mavericks,Kevin Willis,Devean George
0,2,0,0,1,0,1506,1533,1,2006-07,1610612742,Mavericks,Austin Croshere,Anthony Johnson
0,6,0,0,3,0,1506,1761,3,2006-07,1610612742,Mavericks,Austin Croshere,Greg Buckner
0,2,0,0,1,0,1904,1761,1,2006-07,1610612742,Mavericks,Devean George,Greg Buckner
0,2,0,0,1,0,2205,1506,1,2006-07,1610612742,Mavericks,DeSagana Diop,Austin Croshere
0,2,0,0,1,0,2205,1891,1,2006-07,1610612742,Mavericks,DeSagana Diop,Jason Terry
0,2,0,0,0,1,2572,788,1,2006-07,1610612742,Mavericks,Josh Howard,Kevin Willis
0,2,0,0,1,0,2788,1891,1,2006-07,1610612742,Mavericks,DJ Mbenga,Jason Terry
0,2,0,0,1,0,2788,1904,1,2006-07,1610612742,Mavericks,DJ Mbenga,Devean George
0,2,0,0,1,0,1533,200772,1,2006-07,1610612742,Mavericks,Anthony Johnson,Maurice Ager
0,2,0,0,1,0,1717,200772,1,2006-07,1610612742,Mavericks,Dirk Nowitzki,Maurice Ager
0,2,0,0,1,0,200772,1533,1,2006-07,1610612742,Mavericks,Maurice Ager,Anthony Johnson
0,2,0,0,1,0,200772,1891,1,2006-07,1610612742,Mavericks,Maurice Ager,Jason Terry
0,2,0,0,1,0,200826,1533,1,2006-07,1610612742,Mavericks,J.J. Barea,Anthony Johnson
0,2,0,0,1,0,2788,200826,1,2006-07,1610612742,Mavericks,DJ Mbenga,J.J. Barea
0,2,0,0,0,1,200772,1761,1,2006-07,1610612742,Mavericks,Maurice Ager,Greg Buckner
0,2,0,0,0,1,200772,2788,1,2006-07,1610612742,Mavericks,Maurice Ager,DJ Mbenga
1,7,0,0,1,1,283,739,3,2005-06,1610612765,Pistons,Lindsey Hunter,Rasheed Wallace
1,9,1,0,2,0,686,283,4,2005-06,1610612765,Pistons,Antonio McDyess,Lindsey Hunter
1,13,1,0,2,2,686,739,6,2005-06,1610612765,Pistons,Antonio McDyess,Rasheed Wallace
2,10,2,0,0,0,686,960,4,2005-06,1610612765,Pistons,Antonio McDyess,Tony Delk
1,3,0,0,0,0,905,283,1,2005-06,1610612765,Pistons,Dale Davis,Lindsey Hunter
1,5,1,0,0,0,960,283,2,2005-06,1610612765,Pistons,Tony Delk,Lindsey Hunter
2,12,0,0,2,1,960,739,5,2005-06,1610612765,Pistons,Tony Delk,Rasheed Wallace
2,50,9,2,10,0,1112,739,23,2005-06,1610612765,Pistons,Ben Wallace,Rasheed Wallace
1,3,0,0,0,0,1497,283,1,2005-06,1610612765,Pistons,Chauncey Billups,Lindsey Hunter
78,401,21,9,27,22,1497,739,157,2005-06,1610612765,Pistons,Chauncey Billups,Rasheed Wallace
4,18,1,0,2,0,1497,960,7,2005-06,1610612765,Pistons,Chauncey Billups,Tony Delk
1,14,1,1,3,0,1888,283,6,2005-06,1610612765,Pistons,Richard Hamilton,Lindsey Hunter
15,144,8,1,24,16,1888,739,64,2005-06,1610612765,Pistons,Richard Hamilton,Rasheed Wallace
1,3,0,0,0,0,1888,960,1,2005-06,1610612765,Pistons,Richard Hamilton,Tony Delk
7,37,2,2,1,2,2230,739,14,2005-06,1610612765,Pistons,Maurice Evans,Rasheed Wallace
2,8,1,0,0,0,2230,960,3,2005-06,1610612765,Pistons,Maurice Evans,Tony Delk
8,44,0,2,4,3,2306,739,17,2005-06,1610612765,Pistons,Carlos Arroyo,Rasheed Wallace
18,103,7,1,7,9,2419,739,42,2005-06,1610612765,Pistons,Tayshaun Prince,Rasheed Wallace
2,8,0,0,1,0,2419,960,3,2005-06,1610612765,Pistons,Tayshaun Prince,Tony Delk
3,15,2,0,0,1,2568,739,6,2005-06,1610612765,Pistons,Carlos Delfino,Rasheed Wallace
2,6,0,0,0,0,2568,960,2,2005-06,1610612765,Pistons,Carlos Delfino,Tony Delk
0,32,5,0,10,1,283,686,16,2005-06,1610612765,Pistons,Lindsey Hunter,Antonio McDyess
6,20,0,0,0,1,686,1497,7,2005-06,1610612765,Pistons,Antonio McDyess,Chauncey Billups
1,43,7,2,7,3,686,1888,20,2005-06,1610612765,Pistons,Antonio McDyess,Richard Hamilton
1,44,4,5,5,4,686,2230,19,2005-06,1610612765,Pistons,Antonio McDyess,Maurice Evans
2,25,2,1,4,2,686,2419,11,2005-06,1610612765,Pistons,Antonio McDyess,Tayshaun Prince
2,18,0,0,5,1,686,2568,8,2005-06,1610612765,Pistons,Antonio McDyess,Carlos Delfino
12,85,3,7,10,1,739,1497,33,2005-06,1610612765,Pistons,Rasheed Wallace,Chauncey Billups
3,100,14,5,11,13,739,1888,46,2005-06,1610612765,Pistons,Rasheed Wallace,Richard Hamilton
3,109,25,2,9,13,739,2419,52,2005-06,1610612765,Pistons,Rasheed Wallace,Tayshaun Prince
1,10,2,1,0,0,739,2568,4,2005-06,1610612765,Pistons,Rasheed Wallace,Carlos Delfino
0,32,8,0,7,1,739,686,16,2005-06,1610612765,Pistons,Rasheed Wallace,Antonio McDyess
0,2,1,0,0,0,905,686,1,2005-06,1610612765,Pistons,Dale Davis,Antonio McDyess
1,5,1,0,0,0,960,1497,2,2005-06,1610612765,Pistons,Tony Delk,Chauncey Billups
1,16,1,3,1,0,960,2568,6,2005-06,1610612765,Pistons,Tony Delk,Carlos Delfino
0,16,3,0,5,0,960,686,8,2005-06,1610612765,Pistons,Tony Delk,Antonio McDyess
10,70,8,4,4,2,1112,1497,28,2005-06,1610612765,Pistons,Ben Wallace,Chauncey Billups
2,110,24,4,10,12,1112,1888,52,2005-06,1610612765,Pistons,Ben Wallace,Richard Hamilton
2,67,14,5,6,3,1112,2419,30,2005-06,1610612765,Pistons,Ben Wallace,Tayshaun Prince
0,26,4,0,8,1,1112,686,13,2005-06,1610612765,Pistons,Ben Wallace,Antonio McDyess
0,4,2,0,0,0,1112,960,2,2005-06,1610612765,Pistons,Ben Wallace,Tony Delk
4,559,76,19,123,46,1497,1888,268,2005-06,1610612765,Pistons,Chauncey Billups,Richard Hamilton
3,58,12,5,4,1,1497,2230,25,2005-06,1610612765,Pistons,Chauncey Billups,Maurice Evans
12,274,48,14,43,7,1497,2419,124,2005-06,1610612765,Pistons,Chauncey Billups,Tayshaun Prince
1,35,3,4,6,1,1497,2568,15,2005-06,1610612765,Pistons,Chauncey Billups,Carlos Delfino
0,112,14,0,32,10,1497,686,56,2005-06,1610612765,Pistons,Chauncey Billups,Antonio McDyess
0,6,2,0,0,1,1497,905,3,2005-06,1610612765,Pistons,Chauncey Billups,Dale Davis
12,71,9,3,2,2,1888,1497,28,2005-06,1610612765,Pistons,Richard Hamilton,Chauncey Billups
2,22,4,2,1,0,1888,2230,9,2005-06,1610612765,Pistons,Richard Hamilton,Maurice Evans
3,136,28,11,17,2,1888,2419,61,2005-06,1610612765,Pistons,Richard Hamilton,Tayshaun Prince
0,72,9,0,26,1,1888,686,36,2005-06,1610612765,Pistons,Richard Hamilton,Antonio McDyess
4,23,0,1,3,1,2230,1497,9,2005-06,1610612765,Pistons,Maurice Evans,Chauncey Billups
1,13,1,2,0,1,2230,2419,5,2005-06,1610612765,Pistons,Maurice Evans,Tayshaun Prince
0,18,3,0,5,1,2230,686,9,2005-06,1610612765,Pistons,Maurice Evans,Antonio McDyess
1,65,11,2,15,2,2306,1888,31,2005-06,1610612765,Pistons,Carlos Arroyo,Richard Hamilton
4,60,7,6,7,1,2306,2230,25,2005-06,1610612765,Pistons,Carlos Arroyo,Maurice Evans
1,25,3,2,4,1,2306,2419,11,2005-06,1610612765,Pistons,Carlos Arroyo,Tayshaun Prince
2,27,4,3,2,0,2306,2568,11,2005-06,1610612765,Pistons,Carlos Arroyo,Carlos Delfino
0,78,12,0,26,1,2306,686,39,2005-06,1610612765,Pistons,Carlos Arroyo,Antonio McDyess
21,113,8,6,7,1,2419,1497,43,2005-06,1610612765,Pistons,Tayshaun Prince,Chauncey Billups
2,111,13,7,23,6,2419,1888,51,2005-06,1610612765,Pistons,Tayshaun Prince,Richard Hamilton
1,9,2,0,1,0,2419,2306,4,2005-06,1610612765,Pistons,Tayshaun Prince,Carlos Arroyo
0,40,7,0,11,2,2419,686,20,2005-06,1610612765,Pistons,Tayshaun Prince,Antonio McDyess
0,2,1,0,0,0,2545,686,1,2005-06,1610612765,Pistons,Darko Milicic,Antonio McDyess
2,8,0,0,1,0,2568,1497,3,2005-06,1610612765,Pistons,Carlos Delfino,Chauncey Billups
1,9,0,0,3,0,2568,1888,4,2005-06,1610612765,Pistons,Carlos Delfino,Richard Hamilton
1,11,2,0,1,1,2568,2230,5,2005-06,1610612765,Pistons,Carlos Delfino,Maurice Evans
0,4,1,0,1,0,2568,283,2,2005-06,1610612765,Pistons,Carlos Delfino,Lindsey Hunter
0,24,5,0,6,1,2568,686,12,2005-06,1610612765,Pistons,Carlos Delfino,Antonio McDyess
0,2,1,0,0,0,2568,905,1,2005-06,1610612765,Pistons,Carlos Delfino,Dale Davis
0,4,2,0,0,0,283,1112,2,2005-06,1610612765,Pistons,Lindsey Hunter,Ben Wallace
0,18,2,0,6,1,283,1888,9,2005-06,1610612765,Pistons,Lindsey Hunter,Richard Hamilton
0,20,5,0,4,1,283,2419,10,2005-06,1610612765,Pistons,Lindsey Hunter,Tayshaun Prince
0,6,2,0,1,0,283,2568,3,2005-06,1610612765,Pistons,Lindsey Hunter,Carlos Delfino
0,12,5,0,0,1,686,1112,6,2005-06,1610612765,Pistons,Antonio McDyess,Ben Wallace
0,2,1,0,0,0,686,1509,1,2005-06,1610612765,Pistons,Antonio McDyess,Kelvin Cato
0,4,1,0,1,0,686,2306,2,2005-06,1610612765,Pistons,Antonio McDyess,Carlos Arroyo
0,36,15,0,2,1,739,1112,18,2005-06,1610612765,Pistons,Rasheed Wallace,Ben Wallace
0,17,4,3,0,0,739,2230,7,2005-06,1610612765,Pistons,Rasheed Wallace,Maurice Evans
0,6,1,0,2,0,739,2306,3,2005-06,1610612765,Pistons,Rasheed Wallace,Carlos Arroyo
0,2,1,0,0,0,739,2545,1,2005-06,1610612765,Pistons,Rasheed Wallace,Darko Milicic
0,2,1,0,0,0,905,1509,1,2005-06,1610612765,Pistons,Dale Davis,Kelvin Cato
0,4,2,0,0,0,960,1112,2,2005-06,1610612765,Pistons,Tony Delk,Ben Wallace
0,4,2,0,0,0,960,2230,2,2005-06,1610612765,Pistons,Tony Delk,Maurice Evans
0,6,2,0,1,0,960,2419,3,2005-06,1610612765,Pistons,Tony Delk,Tayshaun Prince
0,12,2,2,0,1,1112,2230,5,2005-06,1610612765,Pistons,Ben Wallace,Maurice Evans
0,8,2,0,2,0,1112,2568,4,2005-06,1610612765,Pistons,Ben Wallace,Carlos Delfino
0,84,36,0,3,3,1497,1112,42,2005-06,1610612765,Pistons,Chauncey Billups,Ben Wallace
0,2,1,0,0,0,1509,2568,1,2005-06,1610612765,Pistons,Kelvin Cato,Carlos Delfino
0,120,58,0,0,2,1888,1112,60,2005-06,1610612765,Pistons,Richard Hamilton,Ben Wallace
0,6,1,0,2,0,1888,2306,3,2005-06,1610612765,Pistons,Richard Hamilton,Carlos Arroyo
0,14,3,0,4,0,1888,2568,7,2005-06,1610612765,Pistons,Richard Hamilton,Carlos Delfino
0,24,1,2,7,1,2230,1888,11,2005-06,1610612765,Pistons,Maurice Evans,Richard Hamilton
0,6,1,0,2,0,2230,2306,3,2005-06,1610612765,Pistons,Maurice Evans,Carlos Arroyo
0,4,1,0,1,0,2230,2568,2,2005-06,1610612765,Pistons,Maurice Evans,Carlos Delfino
0,10,5,0,0,0,2306,1112,5,2005-06,1610612765,Pistons,Carlos Arroyo,Ben Wallace
0,22,5,0,6,0,2306,2545,11,2005-06,1610612765,Pistons,Carlos Arroyo,Darko Milicic
0,28,14,0,0,0,2419,1112,14,2005-06,1610612765,Pistons,Tayshaun Prince,Ben Wallace
0,18,4,2,2,0,2419,2230,8,2005-06,1610612765,Pistons,Tayshaun Prince,Maurice Evans
0,10,1,2,0,1,2545,2230,4,2005-06,1610612765,Pistons,Darko Milicic,Maurice Evans
0,2,1,0,0,0,2545,2419,1,2005-06,1610612765,Pistons,Darko Milicic,Tayshaun Prince
0,6,3,0,0,0,2568,1112,3,2005-06,1610612765,Pistons,Carlos Delfino,Ben Wallace
0,25,0,1,11,0,283,960,12,2005-06,1610612765,Pistons,Lindsey Hunter,Tony Delk
0,6,0,2,0,0,739,283,2,2005-06,1610612765,Pistons,Rasheed Wallace,Lindsey Hunter
0,2,1,0,0,0,283,101131,1,2005-06,1610612765,Pistons,Lindsey Hunter,Jason Maxiell
0,16,0,4,2,0,283,2230,6,2005-06,1610612765,Pistons,Lindsey Hunter,Maurice Evans
0,2,1,0,0,0,686,101131,1,2005-06,1610612765,Pistons,Antonio McDyess,Jason Maxiell
0,3,0,1,0,0,905,2568,1,2005-06,1610612765,Pistons,Dale Davis,Carlos Delfino
0,2,1,0,0,0,101131,1112,1,2005-06,1610612765,Pistons,Jason Maxiell,Ben Wallace
0,2,1,0,0,0,101131,1509,1,2005-06,1610612765,Pistons,Jason Maxiell,Kelvin Cato
0,10,4,0,1,0,2306,101131,5,2005-06,1610612765,Pistons,Carlos Arroyo,Jason Maxiell
0,2,1,0,0,0,2545,101131,1,2005-06,1610612765,Pistons,Darko Milicic,Jason Maxiell
0,2,1,0,0,0,2545,101161,1,2005-06,1610612765,Pistons,Darko Milicic,Amir Johnson
0,3,0,1,0,0,2545,2568,1,2005-06,1610612765,Pistons,Darko Milicic,Carlos Delfino
0,2,1,0,0,0,2568,101161,1,2005-06,1610612765,Pistons,Carlos Delfino,Amir Johnson
0,2,1,0,0,0,101161,101131,1,2005-06,1610612765,Pistons,Amir Johnson,Jason Maxiell
0,5,1,1,0,0,101165,101161,2,2005-06,1610612765,Pistons,Alex Acker,Amir Johnson
0,3,0,1,0,0,1509,101161,1,2005-06,1610612765,Pistons,Kelvin Cato,Amir Johnson
0,2,0,0,1,0,686,905,1,2005-06,1610612765,Pistons,Antonio McDyess,Dale Davis
0,4,0,0,2,0,2230,283,2,2005-06,1610612765,Pistons,Maurice Evans,Lindsey Hunter
0,2,0,0,1,0,905,2419,1,2005-06,1610612765,Pistons,Dale Davis,Tayshaun Prince
0,2,0,0,1,0,960,1509,1,2005-06,1610612765,Pistons,Tony Delk,Kelvin Cato
0,2,0,0,1,0,1112,2306,1,2005-06,1610612765,Pistons,Ben Wallace,Carlos Arroyo
0,2,0,0,1,0,2419,2568,1,2005-06,1610612765,Pistons,Tayshaun Prince,Carlos Delfino
0,4,0,0,2,0,2568,2306,2,2005-06,1610612765,Pistons,Carlos Delfino,Carlos Arroyo
0,4,0,0,2,0,2568,2545,2,2005-06,1610612765,Pistons,Carlos Delfino,Darko Milicic
0,4,0,0,1,1,960,101131,2,2005-06,1610612765,Pistons,Tony Delk,Jason Maxiell
0,2,0,0,1,0,101131,2306,1,2005-06,1610612765,Pistons,Jason Maxiell,Carlos Arroyo
0,2,0,0,1,0,101161,2568,1,2005-06,1610612765,Pistons,Amir Johnson,Carlos Delfino
0,2,0,0,0,1,101161,686,1,2005-06,1610612765,Pistons,Amir Johnson,Antonio McDyess
0,2,0,0,1,0,101165,1509,1,2005-06,1610612765,Pistons,Alex Acker,Kelvin Cato
0,2,0,0,1,0,101165,2568,1,2005-06,1610612765,Pistons,Alex Acker,Carlos Delfino
0,4,0,0,1,1,2230,101131,2,2005-06,1610612765,Pistons,Maurice Evans,Jason Maxiell
0,2,0,0,0,1,905,101165,1,2005-06,1610612765,Pistons,Dale Davis,Alex Acker
0,2,0,0,0,1,1497,101131,1,2005-06,1610612765,Pistons,Chauncey Billups,Jason Maxiell
0,2,0,0,0,1,2568,101131,1,2005-06,1610612765,Pistons,Carlos Delfino,Jason Maxiell
2,10,0,0,1,1,109,89,4,2005-06,1610612759,Spurs,Robert Horry,Nick Van Exel
2,16,1,2,1,0,699,89,6,2005-06,1610612759,Spurs,Brent Barry,Nick Van Exel
1,10,0,1,0,2,714,89,4,2005-06,1610612759,Spurs,Michael Finley,Nick Van Exel
5,26,1,1,2,1,89,109,10,2005-06,1610612759,Spurs,Nick Van Exel,Robert Horry
5,50,4,7,3,0,89,699,19,2005-06,1610612759,Spurs,Nick Van Exel,Brent Barry
7,46,4,1,7,0,89,714,19,2005-06,1610612759,Spurs,Nick Van Exel,Michael Finley
1,17,4,2,0,0,109,699,7,2005-06,1610612759,Spurs,Robert Horry,Brent Barry
3,44,5,3,6,2,109,714,19,2005-06,1610612759,Spurs,Robert Horry,Michael Finley
2,10,0,0,1,1,1477,89,4,2005-06,1610612759,Spurs,Bruce Bowen,Nick Van Exel
6,32,2,0,4,1,1495,89,13,2005-06,1610612759,Spurs,Tim Duncan,Nick Van Exel
2,10,0,0,1,1,1725,89,4,2005-06,1610612759,Spurs,Rasho Nesterovic,Nick Van Exel
5,45,0,6,3,3,1938,89,17,2005-06,1610612759,Spurs,Manu Ginobili,Nick Van Exel
2,13,2,1,0,0,2225,89,5,2005-06,1610612759,Spurs,Tony Parker,Nick Van Exel
1,8,0,1,1,0,2757,89,3,2005-06,1610612759,Spurs,Beno Udrih,Nick Van Exel
2,21,3,1,2,1,699,109,9,2005-06,1610612759,Spurs,Brent Barry,Robert Horry
8,43,2,3,2,1,699,714,16,2005-06,1610612759,Spurs,Brent Barry,Michael Finley
3,24,2,3,1,0,714,109,9,2005-06,1610612759,Spurs,Michael Finley,Robert Horry
3,26,1,3,2,1,714,699,10,2005-06,1610612759,Spurs,Michael Finley,Brent Barry
3,23,7,0,0,0,89,1938,10,2005-06,1610612759,Spurs,Nick Van Exel,Manu Ginobili
2,6,0,0,0,0,89,2757,2,2005-06,1610612759,Spurs,Nick Van Exel,Beno Udrih
1,11,1,2,0,0,109,1477,4,2005-06,1610612759,Spurs,Robert Horry,Bruce Bowen
2,12,1,0,1,1,109,1938,5,2005-06,1610612759,Spurs,Robert Horry,Manu Ginobili
7,25,1,0,0,1,1477,109,9,2005-06,1610612759,Spurs,Bruce Bowen,Robert Horry
4,20,0,2,1,0,1477,699,7,2005-06,1610612759,Spurs,Bruce Bowen,Brent Barry
2,23,1,1,5,1,1477,714,10,2005-06,1610612759,Spurs,Bruce Bowen,Michael Finley
8,42,5,2,1,0,1495,699,16,2005-06,1610612759,Spurs,Tim Duncan,Brent Barry
15,89,5,4,9,2,1495,714,35,2005-06,1610612759,Spurs,Tim Duncan,Michael Finley
1,5,0,0,1,0,1725,699,2,2005-06,1610612759,Spurs,Rasho Nesterovic,Brent Barry
4,25,1,1,4,0,1725,714,10,2005-06,1610612759,Spurs,Rasho Nesterovic,Michael Finley
2,10,2,0,0,0,1737,699,4,2005-06,1610612759,Spurs,Nazr Mohammed,Brent Barry
2,25,3,3,1,1,1938,109,10,2005-06,1610612759,Spurs,Manu Ginobili,Robert Horry
6,40,3,4,2,0,1938,699,15,2005-06,1610612759,Spurs,Manu Ginobili,Brent Barry
6,71,2,11,8,0,1938,714,27,2005-06,1610612759,Spurs,Manu Ginobili,Michael Finley
11,67,3,6,2,3,2225,109,25,2005-06,1610612759,Spurs,Tony Parker,Robert Horry
12,73,5,7,2,1,2225,699,27,2005-06,1610612759,Spurs,Tony Parker,Brent Barry
9,158,8,19,26,3,2225,714,65,2005-06,1610612759,Spurs,Tony Parker,Michael Finley
3,13,0,0,1,1,2757,109,5,2005-06,1610612759,Spurs,Beno Udrih,Robert Horry
2,32,4,4,2,1,2757,699,13,2005-06,1610612759,Spurs,Beno Udrih,Brent Barry
3,38,3,3,6,1,2757,714,16,2005-06,1610612759,Spurs,Beno Udrih,Michael Finley
1,17,4,0,0,3,699,1938,8,2005-06,1610612759,Spurs,Brent Barry,Manu Ginobili
1,7,0,0,2,0,699,2684,3,2005-06,1610612759,Spurs,Brent Barry,Melvin Sanders
3,39,10,2,1,1,699,2757,17,2005-06,1610612759,Spurs,Brent Barry,Beno Udrih
3,18,0,3,0,0,714,1938,6,2005-06,1610612759,Spurs,Michael Finley,Manu Ginobili
2,48,11,0,10,0,714,2225,23,2005-06,1610612759,Spurs,Michael Finley,Tony Parker
1,10,0,1,2,0,714,2757,4,2005-06,1610612759,Spurs,Michael Finley,Beno Udrih
0,16,2,2,2,1,89,1477,7,2005-06,1610612759,Spurs,Nick Van Exel,Bruce Bowen
0,44,14,0,0,8,89,1495,22,2005-06,1610612759,Spurs,Nick Van Exel,Tim Duncan
0,20,4,0,4,2,89,1725,10,2005-06,1610612759,Spurs,Nick Van Exel,Rasho Nesterovic
0,24,9,0,0,3,89,1737,12,2005-06,1610612759,Spurs,Nick Van Exel,Nazr Mohammed
0,4,1,0,1,0,89,1752,2,2005-06,1610612759,Spurs,Nick Van Exel,Sean Marks
0,11,3,1,0,1,89,2225,5,2005-06,1610612759,Spurs,Nick Van Exel,Tony Parker
3,11,0,0,1,0,101177,89,4,2005-06,1610612759,Spurs,Fabricio Oberto,Nick Van Exel
0,34,11,0,1,5,109,1495,17,2005-06,1610612759,Spurs,Robert Horry,Tim Duncan
0,12,5,0,0,1,109,1725,6,2005-06,1610612759,Spurs,Robert Horry,Rasho Nesterovic
0,8,3,0,0,1,109,1737,4,2005-06,1610612759,Spurs,Robert Horry,Nazr Mohammed
0,10,3,0,1,1,109,2225,5,2005-06,1610612759,Spurs,Robert Horry,Tony Parker
0,13,2,1,2,1,109,2757,6,2005-06,1610612759,Spurs,Robert Horry,Beno Udrih
4,33,2,5,1,0,1477,1938,12,2005-06,1610612759,Spurs,Bruce Bowen,Manu Ginobili
1,64,11,3,10,5,1477,2225,30,2005-06,1610612759,Spurs,Bruce Bowen,Tony Parker
0,7,2,1,0,0,1495,109,3,2005-06,1610612759,Spurs,Tim Duncan,Robert Horry
1,70,5,13,6,3,1495,1477,28,2005-06,1610612759,Spurs,Tim Duncan,Bruce Bowen
10,65,8,1,4,4,1495,1938,27,2005-06,1610612759,Spurs,Tim Duncan,Manu Ginobili
1,159,44,0,29,5,1495,2225,79,2005-06,1610612759,Spurs,Tim Duncan,Tony Parker
3,15,3,0,0,0,1495,2757,6,2005-06,1610612759,Spurs,Tim Duncan,Beno Udrih
0,2,1,0,0,0,1725,109,1,2005-06,1610612759,Spurs,Rasho Nesterovic,Robert Horry
2,10,1,0,0,1,1725,1938,4,2005-06,1610612759,Spurs,Rasho Nesterovic,Manu Ginobili
2,12,2,0,0,1,1737,1938,5,2005-06,1610612759,Spurs,Nazr Mohammed,Manu Ginobili
0,14,1,2,3,0,1737,714,6,2005-06,1610612759,Spurs,Nazr Mohammed,Michael Finley
2,26,5,2,2,0,1938,2757,11,2005-06,1610612759,Spurs,Manu Ginobili,Beno Udrih
1,222,10,47,23,6,2225,1477,87,2005-06,1610612759,Spurs,Tony Parker,Bruce Bowen
1,205,50,0,29,22,2225,1495,102,2005-06,1610612759,Spurs,Tony Parker,Tim Duncan
18,144,19,10,5,6,2225,1938,58,2005-06,1610612759,Spurs,Tony Parker,Manu Ginobili
1,6,0,1,0,0,2757,1477,2,2005-06,1610612759,Spurs,Beno Udrih,Bruce Bowen
3,28,5,1,1,2,2757,1938,12,2005-06,1610612759,Spurs,Beno Udrih,Manu Ginobili
0,34,8,0,4,5,699,1495,17,2005-06,1610612759,Spurs,Brent Barry,Tim Duncan
0,20,7,0,1,2,699,1737,10,2005-06,1610612759,Spurs,Brent Barry,Nazr Mohammed
0,6,1,0,2,0,699,1752,3,2005-06,1610612759,Spurs,Brent Barry,Sean Marks
